Código,Nombre,Dirección,C.P.,Municipio,Pedanía,Teléfono,Fax,Email,URL Real,URL Corta,Latitud,Longitud,Descripción,Foto 1,Foto 2,Foto 3,Foto 4,Foto 5,Foto 6,Foto 7,Foto 8,Foto 9,Foto 10,Foto 11,Foto 12,Foto 13,Foto 14
81,Museo de la Cofradía de la Oración del Huerto y Santo Sepulcro,"C/ Cartas, s/n",30530,Cieza,CIEZA,968 453 500,,,,,4233457,637738,"Construida a finales del siglo XX como <b>sede y museo permanente</b>. En la planta superior podemos contemplar una exposición permanente de fotografías, bocetos, estandartes y demás enseres, asi como la Sala de Juntas.<br>En planta baja alberga todos los <b>pasos que posee la Cofradía</b>: Entrada Triunfal de Jesús en Jerusalén (La Burrica), obra de Manuel Juan Carrillo, La Unción en Betania, imagen de Carmen Carrillo y trono de Diego Penalva, La Oración del Huerto, imagen de José Sánchez Lozano y trono de los hermanos Lorente, La Caída, imagen de José Sánchez Lozano y trono de Manuel Jaén Abellaneda, Santo Sepulcro, obra de Manuel Juan Carrillo, Ángel Triunfante, imagen de José Sánchez Lozano y trono de Manuel Juan Carrillo.<br><br>Accesibilidad sólo en planta baja.",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002020031_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002020033_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002020032_g.jpg,,,,,,,,,,,
16,Museo de la Fiesta,"C/ Las Monjas, 19",30400,Caravaca de la Cruz,CARAVACA DE LA CRUZ,968 70 56 20,,reservas@caravacadelacruz.es,www.turismocaravaca.com,,-1.861.194,38.109.972,"<p><strong>CERRADO TEMPORALMENTE</strong></p><p>De moros o de cristianos. As&iacute, se visten los caravaque&ntilde,os en festejos tan se&ntilde,alados como los que se organizan en honor de la Sant&iacute,sima y Vera Cruz, del 1 al 5 de mayo. Y estos trajes es precisamente lo que ense&ntilde,a al visitante este museo, aparte de los atalajes con los que se enjaezan a los Caballos del Vino el 2 de mayo.<br />El edificio, que data del siglo XVI, ha pertenecido a varios caravaque&ntilde,os ilustres. Primero lo fue de don Luis de Mora, posteriormente, de la familia Uribe hasta que finalmente lleg&oacute, a manos del Marqu&eacute,s de San Mam&eacute,s.<br /><br />Casa catalogada como &quot,Protegida&quot,, fue Palacete del Marqu&eacute,s de los Uribe.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000220035_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-16-7_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-16-6_g.jpg,,,,,,,,,,,
108,Museo de la Música Étnica de Barranda,"C/ Pedrera, s/n",30412,Caravaca de la Cruz,BARRANDA,968 738 491,,,http://museomusicaetnica.com/,,4211532,590517,"<p>De gran interes por su exotismo, variedad y autenticidad de las piezas. La gran <strong>variedad de culturas</strong> representadas se extienden a 145 pa&iacute,ses de todos los continentes, abarcando en sus fondos, las 4 categor&iacute,as de instrumentos musicales conocidas: cord&oacute,fonos, membran&oacute,fonos, idi&oacute,fonos y aer&oacute,fonos, dependiendo de c&oacute,mo se produce el sonido y de los materiales de cada instrumento.</p><p>Dentro de estas clasificaciones, ofrece una <strong>exhibici&oacute,n tem&aacute,tica</strong> por religiones del mundo, instrumentos musicales de esclavitud, magia y brujer&iacute,a, para enamorar y otros temas que relacionan la m&uacute,sica con los diferentes &aacute,mbitos del ser humano.</p><p>El museo ofrece adem&aacute,s una secci&oacute,n que rinde homenaje a Barranda y su <strong>fiesta de las Cuadrillas</strong> en una secci&oacute,n especial del Museo de M&uacute,sica &Eacute,tnica.</p><p>La colecci&oacute,n ha sido recopilada por el etno music&oacute,logo Carlos Blanco Fadol, qui&eacute,n ha dedicado su vida a la investigaci&oacute,n y recopilaci&oacute,n en los confines del mundo de los cada vez m&aacute,s escasos instrumentos que paulatinamente van desapareciendo con el advenimiento de las nuevas tecnolog&iacute,as musicales.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/museos_1_108_2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000420065_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000420064_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000420063_g.jpg,,,,,,,,,,
94,Museo de la Policia Local,Pza. de la Constitución,30850,Totana,TOTANA,968 418 181,968 418 182,AndresMartin@totana.com,http://www.totana.com/museo-policia,,4181584,632046,"Alberga una colección de emblemas de brazo de policías nacionales e internacionales superior a las 1.600 unidades, distribuidas en su mayor parte en cuadros por toda las dependencias policiales, además de Placas Metálicas originales, muy buenas colecciones de pins policiales, más de 100 prendas de cabeza de distintas policías nacionales e internacionales, armas inutilizadas, sobre los 10 uniformes completos de policías de distintos cuerpos, la primera moto de policía municipal que funcionó en el municipio, placas de matriculas de ciclomotores, bicicletas, carros, fotos antiguas de los guindillas, etc. además de un libro muy emblemático como es el reglamento orgánico de los serenos municipales de Totana, del año 1904, etc. Algo realmente curioso de ver.",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/policialocal1_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/policialocal2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/policialocal6_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/policialocal4_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/policialocal5_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/policialocal3_g.jpg,,,,,,,,
83,Museo de la Real Cofradía de Nuestra Señora de Gracia y Esperanza,"C/ Diego Tortosa, s/n",30530,Cieza,CIEZA,968 453 500,,,,,4233574,637731,"Local adquirido  a finales del siglo XX como sede social, local de reuniones y Museo de esta Cofradía.<p>En su interior podemos apreciar el trono de <b>su titular Ntra. Sra. de Gracia y Esperanza</b>, obra de artesanía, repujado por los propios hermanos y el <b>trono de la Santa Cena</b>, obra de Antonio García Mengual (imágenes) y de P. Noguera Pastor (trono), así como enseres personales y una colección fotográfica de los mantos florales que lleva la Virgen en la tarde de Jueves Santo.",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002120032_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002120031_g.jpg,,,,,,,,,,,,
5360,MUSEO DE LA TORRE DE SANTIAGO,"Plaza Consitución, s/n",30039,Totana,TOTANA,968 420 112,,turismo@totana.es,,,-1.502.706,377.699.634,"<p>El museo est&aacute, dividido en cinco niveles. El primer nivel acoge la sala capitular que hace referencia a la entrega de las tierras de Totana a la Orden de Santiago. El segundo nivel es el coro de la iglesia, donde se muestra el artesonado mud&eacute,jar del templo y la explicaci&oacute,n de sus capillas. El siguiente nivel es el conocido como &iquest,cuarto de los novios&iquest,, que era la antigua casa del campanero, donde se muestra el reloj antiguo de la torre, cuyo sonido ha marcado la vida del pueblo. El cuarto nivel no es visitable, ya que contiene el actual reloj actual. Y el &uacute,ltimo nivel es el campanario, donde se encuentra la segunda campana m&aacute,s antigua de la Di&oacute,cesis, que data de 1470, con curiosidades que tan s&oacute,lo los visitantes podr&aacute,n descubrir.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-5360-1_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-5360-3_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-5360-2_g.jpg,,,,,,,,,,,
105,Museo de la Universidad de Murcia,"C/ Cartagena s/n, Pabellón 4, Antiguo Cuartel de Artillería",30002,Murcia,MURCIA,868 88 85 61,868 88 85 62,mum@um.es,www.um.es/web/museo,,-1.134.331,37.978.772,"<p><span style='font-size:16px'>Desde el a&ntilde,o 2003, el Museo de la Universidad, situado en el edificio del Cuartel de Artiller&iacute,a muestra al p&uacute,blico una serie de objetos de car&aacute,cter t&eacute,cnico, cient&iacute,fico, art&iacute,stico o cultural que en su mayor parte hab&iacute,an quedado obsoletos de cara a la docencia. El edificio dispone de un &aacute,rea t&eacute,cnica de conservaci&oacute,n, catalogaci&oacute,n y registro de los objetos que conforman la colecci&oacute,n estable del centro, con algo m&aacute,s de 3000 piezas.<br />El Museo dispone de la Sala Temporal &quot,Jos&eacute, Nicol&aacute,s Almansa&quot, donde realiza exposiciones temporales de todo tipo. El Museo tambi&eacute,n participa de seminarios, cursos y ciclos de conferencias.<br /><br /><strong>&Eacute,POCA:</strong> Siglo XX<br /><strong>ESTILO:</strong> Moderno</span></p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000420051_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000420052_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000420053_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000420057_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000420055_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000420056_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000420054_g.jpg,,,,,,,
25,Museo de la Vera Cruz,"Castillo, Santuario de la Vera Cruz",30400,Caravaca de la Cruz,CARAVACA DE LA CRUZ,968 70 56 20,,reservas@caravacadelacruz.es,www.turismocaravaca.com,,-1.858.694,38.107.889,"<p>&Eacute,ste es uno de los centros culturales m&aacute,s conocidos de Caravaca de la Cruz. &iquest,Sabes por qu&eacute,? Porque alberga en su interior los tesoros m&aacute,s preciados del municipio: el arte que sus habitantes han estado cosechando durante a&ntilde,os y disc&iacute,pulos de pintores tan ilustres como Leonardo da Vinci.<br />El museo comprende colecciones de orfebrer&iacute,a y pintura. Dentro de la pinacoteca destacan unos &oacute,leos sobre tabla del siglo XVI, originales de Hernando de los Llanos, pintor que fuera disc&iacute,pulo de Leonardo da Vinci. Destaca asimismo, la Curaci&oacute,n de Tob&iacute,as, &oacute,leo sobre lienzo del pintor caravaque&ntilde,o Rafael Tegeo, pintor de C&aacute,mara de la Reina Isabel II y uno de los mejores retratistas del siglo XIX espa&ntilde,ol, de estilo neocl&aacute,sico.<br />En orfebrer&iacute,a podr&aacute,s ver la Custodia-Ostensorio de la Cruz, de principios del siglo XVI, el Portacruz de los Ba&ntilde,os, regalo de Luis Fajardo, segundo Marqu&eacute,s de los V&eacute,lez, la caja-estuche de plata sobredorada donada hacia finales del siglo XIV por el maestre de la Orden de Santiago, Lorenzo Su&aacute,rez de Figueroa.<br />Destaca como pieza importante en el museo la Casulla de Chirinos, un tiraz musulm&aacute,n adaptado a la forma de ornamento lit&uacute,rgico que se cree portaba el sacerdote Chirinos en el momento de la milagrosa Aparici&oacute,n de la Cruz.<br />&nbsp,</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-25-1_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-25-2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-25-6_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-25-4_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-25-5_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-25-3_g.jpg,,,,,,,,
4695,Museo de Moros y Cristianos de Murcia,"C/ Cartagena s/n (1º planta del Pabellón II, Antiguo Cuartel de Artillería)",30002,Murcia,,868 04 45 70,,museo@morosycristianosmurcia.es,http://morosycristianosmurcia.es/,,-1.134.969,37.978.326,"<p>Las fiestas m&aacute,s populares de la ciudad de Murcia son las de Moros y Cristianos, de ah&iacute, que la comisi&oacute,n de fiestas se decidiera a crear un museo espec&iacute,fico para poder acercar al visitante a la misma, declarada de Inter&eacute,s Tur&iacute,stico Nacional. All&iacute, se exponen trajes de las distintas k&aacute,bilas y mesnadas que desfilan anualmente en la Fiesta, as&iacute, como carteles oficiales en sus m&aacute,s de 30 a&ntilde,os de existencia.<br /><br /><strong>&Eacute,POCA:</strong> Siglo XX<br /><strong>ESTILO:</strong> Moderno</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_4695_1_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_4695_2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_4695_5_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_4695_4_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_4695_3_g.jpg,,,,,,,,,
90,Museo de Réplicas de El Greco - ReGreco,"C/ España, nº 37. Palacio de los Ortega. Casa Municipal de Cultura",30510,Yecla,YECLA,968 79 09 01,,casacultura.yecla@gmail.com,https://museoarqueologicodeyecla.org/prepara-tu-visita/,,-11.132.321,386.122.692,"<p>ACTUALMENTE CERRADO POR OBRAS&nbsp,</p><p>Se encuentra en la actual <strong>Casa Municipal de Cultura</strong>, ubicada en la Casa Palacio de los Ortega. El edificio es una buena muestra de arquitectura civil del siglo XVIII, conservando buena parte de su estructura original.</p><p>Situado en su segunda planta, este Museo recoge <strong>73 r&eacute,plicas</strong> de otras tantas obras originales de El Greco,<strong> realizadas por el pintor yeclano Juan Albert Roses</strong>. Durante 20 a&ntilde,os, Albert Roses recorri&oacute, el enclave de cada uno de los cuadros originales para reproducirlos con absoluta fidelidad.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-90-2p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-90-1p_g.jpg,,,,,,,,,,,,
102,Museo de Santa Clara,"Avenida Alfonso X, 1",30001,Murcia,MURCIA,968 27 23 98,,museosregiondemurcia@carm.es,www.museosregiondemurcia.es,,-1.130.185,37.988.202,"<p><span style='font-size:16px'>Sobre el palacio isl&aacute,mico-mud&eacute,jar del emir murciano Ibn Hud se fund&oacute, el monasterio de Santa Clara, que desde el a&ntilde,o 1365 alberga a las monjas clarisas. En este edificio confluyen varios siglos de historia y distintas culturas como la isl&aacute,mica, la g&oacute,tica y la barroca. El espacio muse&iacute,stico y las monjas conviven en total armon&iacute,a.<br /><br />Conserva una de las albercas &aacute,rabes m&aacute,s antiguas de Espa&ntilde,a.<br /><br /><strong>&Eacute,POCA:</strong> Siglo XIII, XV y XVIII<br /><strong>ESTILO:</strong> &Aacute,rabe, flam&iacute,gero y barroco.</span></p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-102-1_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000120056_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000120055_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00000120053_g.jpg,,,,,,,,,,
85,Museo de Semana Santa,"C/ San Antón, s/n",30520,Jumilla,JUMILLA,,,,,,4259832,645514,"<p>Se encuentra ubicado en la Ermita de San Ant&oacute,n, edificada en el a&ntilde,o 1611. Destaca de esta ermita la decoraci&oacute,n, con maravillosas yeser&iacute,as, pintadas en azul, de estilo rococ&oacute,, que adornan el cupul&iacute,n y las pechinas, donde tambi&eacute,n se puede observar la Cruz de San Ant&oacute,n en cada una de las esquinas.</p><p>Entrando al museo, a la derecha, podemos observar una Virgen Dolorosa (talla de vestir, an&oacute,nima del siglo XIX). En el centro vemos la Aparici&oacute,n a Mar&iacute,a Magdalena (Jos&eacute, Hern&aacute,ndez Navarro, 1993). En el altar de la derecha, Nuestra Se&ntilde,ora de las Angustias (Jos&eacute, Hern&aacute,ndez Navarro, 1990). En el presbiterio y presidiendo este museo, el Sant&iacute,simo Cristo de las Cinco LLagas (Jos&eacute, V&aacute,zquez Juncal, 1993). Siguiendo con nuestro itinerario, vemos la Coronaci&oacute,n de Espinas (Mariano Spiteri S&aacute,nchez, 1996) y a continuaci&oacute,n un paso poco conocido en la Semana Santa espa&ntilde,ola como es La Samaritana (Jos&eacute, Lozano Roca, 1949).<br /><br />Los estandartes que aqu&iacute, se exponen, pertenecen a la Hermandad de la Vera Cruz y Santo Sepulcro, a la Hermandad de la Oraci&oacute,n del Huerto. Las t&uacute,nicas, pertenecen a diferentes &eacute,pocas de nuestra Semana Santa, algunas retiradas hace tiempo del uso procesional.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/msemanasanta_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/cristo_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/pasosdetall_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/estandarte_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/pasos_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/dolorosa_g.jpg,,,,,,,,
78,Museo de Semana Santa de Yecla,"Plaza de la Asunción, s/n. Iglesia Vieja o del Salvador",30510,Yecla,YECLA,661 31 44 30 - 636 45 17 90 - 606 08 23 09,,propaganda@semanasantayecla.com,,,-1.117.784,38.611.305,"<p>En las naves g&oacute,ticas de la Iglesia Vieja se ubica desde fechas recientes este museo que recoge los pasos que procesionan en Semana Santa, que constituyen <strong>destacados ejemplos de la imaginer&iacute,a murciana y valenciana</strong>.<br />Tambi&eacute,n se pueden ver tronos, estandartes, bordados, cruz-gu&iacute,as, t&uacute,nicas y trajes de gran valor de las diecisiete hermandades y cofrad&iacute,as que participan en estos desfiles procesionales, declarados de Inter&eacute,s Tur&iacute,stico Regional.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/museosemanasanta_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/museosemanasanta2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/museosemanasanta5_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/museosemanasanta4_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/museosemanasanta3_g.jpg,,,,,,,,,
33,Museo de Siyasa,"C/ San Sebastián, 17",30530,Cieza,CIEZA,968 773 153,968 773 153,joaquin.salmeron@cieza.es,,,4233484,638046,"<p>El Museo de Siyasa inaugurado en 1999, es el sucesor de los antiguos museos de San Bartolom&eacute, y Municipal de Arqueolog&iacute,a. Conserva objetos y restos arqueol&oacute,gicos desde el Paleol&iacute,tico hasta fechas recientes. Destaca, en especial, la &eacute,poca andalus&iacute, gracias a los <strong>restos del poblado de Medina Siyasa</strong>. Se conserva una reproducci&oacute,n a escala real de las viviendas 6 y 10 de Siyasa. Tambi&eacute,n se recogen los vestigios del arte rupestre desde el Paleol&iacute,tico a la Edad del Bronce.<br /><br /><strong>Nivel 0</strong>: Maquinaria de la vieja almazara de los Mateos, escudos del siglo XVIII y objetos relacionados con la etnograf&iacute,a de Cieza en los &uacute,ltimos 300 a&ntilde,os.<br /><strong>Nivel 1: </strong>reproducci&oacute,n de las casas n&uacute,mero 6 y 10 del poblado de Medina Siyasa.<br /><strong>Nivel 2: </strong>Materiales correspondientes a la Paleontolog&iacute,a, Prehistoria, Cultura Ib&eacute,rica, Romanizaci&oacute,n y &Eacute,poca Altomedieval.<br /><strong>Nivel 3: </strong>Restos y una maqueta de Medina Siyasa.<br /><br />El Museo cuenta con una colecci&oacute,n en fondos y exposici&oacute,n de m&aacute,s de 90.000 objetos, relacionados con la arqueolog&iacute,a, el arte, la ciencia y etnograf&iacute,a.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/museos_1_33_1_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00001720014_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00001720013_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00001720012_g.jpg,,,,,,,,,,
74,Museo del Arroz,"C/Mayor, 14",30420,Calasparra,CALASPARRA,968 745 325,968 745 325,oficinadeturismodecalasparra@gmail.com,www.turismocalasparra.es,,-1.696.370,38.231.335,"<p>Calasparra brinda homenaje con &eacute,ste museo al Arroz. El museo se compone de varias salas en las que el visitante podr&aacute, adentrarse en el mundo del arroz y su historia, ayud&aacute,ndose para ello de paneles informativos, una sala de audiovisuales y juegos did&aacute,cticos orientados a los ni&ntilde,os.<br /><br />Adem&aacute,s hay una sala destinada a exposici&oacute,n fotogr&aacute,fica, una peque&ntilde,a biblioteca donde poderse ilustrar con documentos y escritos relativos al arroz y todo ello complementado con la exposici&oacute,n de materiales y utillaje utilizados en la pr&aacute,ctica del cultivo de este cereal.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/52008i2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/52008i1_g.jpg,,,,,,,,,,,,
48,Museo del Belén de San Javier,Ctra. Cartagena s/n,30730,San Javier,SAN JAVIER,968 573 700 ext. 5105 / 661 564059,,cultura@sanjavier.es,http://www.sanjavier.es/contenidos.php?id=25,,-8.362.372,378.066.887,"<p>De libre acceso, est&aacute, ubicado en el mismo edificio que el Museo de San Javier y recoge en tres salas los aspectos m&aacute,s caracter&iacute,sticos del arte navide&ntilde,o.<br />En una primera secci&oacute,n aparecen los Misterios Gozosos de la vida de Jes&uacute,s. En la secci&oacute,n segunda se pueden contemplar distintos aspectos costumbristas, con estampas y oficios tradicionales de la Regi&oacute,n de Murcia. La secci&oacute,n tres recoge una muestra internacional de arte belen&iacute,stico.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-48-6p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/belen2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/belen4_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/belen_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/belen3_g.jpg,,,,,,,,,
5594,Museo del Belén. Ermita de San Roque,Calle San Roque,30800,Lorca,,650889667,,belenistasdelorca@hotmail.com,,,-1.702.737,37.674.836,"<p>El Museo del Bel&eacute,n se ubica en la Ermita de San Roque y San Sebasti&aacute,n, en pleno barrio medieval de Lorca.</p><p>Abre sus puertas en Navidad para contemplar las mejores escenograf&iacute,as realizadas por la Asociaci&oacute,n Belen&iacute,sta de Lorca. Son de admirar las grandes maquetas hebreas y costumbristas alusivas a los principales edificios art&iacute,stiticos de Lorca y los singulares monumentos de &eacute,poca de Jes&uacute,s.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-5594-1p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-5594-3p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-5594-4p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-5594-11p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-5594-7p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-5594-8p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-5594-10p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-5594-5p_g.JPG,,,,,,
84,Museo del Cante de las Minas,"Casa del Piñón, en la C/ Mayor, 55",30360,La Unión,LA UNIÓN,968 541 614,,,,,4165660,687372,"<p>Se trata de un espacio sensorial en el que se podr&aacute, realizar un recorrido audiovisual por la historia de La Uni&oacute,n, las minas y sus cantes, as&iacute, como el propio Festival. Con una marcada ambientaci&oacute,n minera, el visitante podr&aacute, hacer un viaje a la dura realidad del minero y sus circunstancias vitales, punto de partida para el nacimiento de los cantes mineros, reflejo de esa sociedad. Unos cantes mineros que podr&aacute,n ser escuchados en este espacio muse&iacute,stico.<br /><br />El discurso museogr&aacute,fico comprende distintos apartados: historia de minas y mineros. El trabajo en la mina, expresiones. Los cantes mineros, premios del Festival del Cante de las Minas, los carteles del Festival. El Antiguo Mercado P&uacute,blico, sede del Festival, e historia del Festival (inicio y desarrollo, ganadores y pregoneros).</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00002320033_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-84-2p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-84-6p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-84-4p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-84-5p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-84-3p_g.JPG,,,,,,,,
9286,Museo del Carnaval,"Plaza de Asunción Balaguer, s/n",30880,Águilas,,968413305,,,,,-158.025,3.740.308,"<p>El Carnaval de &Aacute,guilas es una manifestaci&oacute,n popular que se ha sucedido a lo largo de los dos &uacute,ltimos siglos con fuertes connotaciones sociales y culturales. Una fiesta que se disfruta 15 d&iacute,as, pero en la que se trabaja durante todo el a&ntilde,o con mucha ilusi&oacute,n y esfuerzo y en cuyos preparativos participa, tanto directa como indirectamente toda la poblaci&oacute,n aguile&ntilde,a.</p><p>Declarada de Inter&eacute,s Tur&iacute,stico Internacional desde 2015, el Carnaval es una fiesta tradicional que ha ido pasando de generaci&oacute,n en generaci&oacute,n y que forma parte del patrimonio cultural de &Aacute,guilas.</p><p>El Museo del Carnaval ofrece una muestra a trav&eacute,s de distintos elementos carnavaleros de esta fiesta ancestral, a fin de que todo el que lo visite pueda conocer, en cualquier &eacute,poca del a&ntilde,o, c&oacute,mo es el Carnaval aguile&ntilde,o.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-9286-1p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-9286-2p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-9286-3p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-9286-4p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-9286-5p_g.jpg,,,,,,,,,
37,Museo del Convento de Santa Ana del Monte de Jumilla,Convento de Santa Ana del Monte,30520,Jumilla,JUMILLA,968 435 001,,,,,4254829,646940,"<p>Situado en el paraje que le da nombre, consta de reliquias y objetos singulares traidos por los padres franciscanos en sus viajes misioneros por todo el mundo.</p><p>Destaca de entre toda la colecci&oacute,n un <strong>Cristo de Salzillo</strong>, los relicarios, la capilla con sus retablos, diversas pinturas sobre todo del barroco, etc.</p><p>Ofrece tambi&eacute,n objetos de car&aacute,cter etnol&oacute,gico entre los que se encuentran artesas, instrumentos de matanza y objetos t&iacute,picos de la vida cotidiana del convento y de uso popular.</p><p>Cuenta con una importante <strong>biblioteca monacal</strong>.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/entradamus_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/biblioteca2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-37-8_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/salamisional_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/seccarqueolog_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/entradamus2_g.jpg,,,,,,,,
